DATA_DATE,PAP_R1178743,PAP_R1181512,PAP_R1189461,PAP_R1204475,PAP_R1204628,PAP_R1223691,PAP_R1461686,PAP_R822706634,PAP_R826724172,PAP_R826745396,PAP_R826761629,PAP_R826765620,PAP_R826765624,PAP_R826770111,PAP_R826786345,PAP_R826794788,PAP_R826796092,PAP_R826796112,PAP_R826796135,PAP_R826806803,PAP_R826808117,PAP_R826808146,PAP_R826808218,PAP_R826808309,PAP_R826808338,PAP_R826808422,PAP_R826812806,PAP_R826815572,PAP_R826821099,PAP_R826821373,PAP_R826821375,PAP_R826821378,PAP_R826821380,PAP_R826824272,PAP_R826824424,PAP_R826825422,PAP_R826826203,PAP_R826829602,PAP_R826829623,PAP_R826830878,PAP_R826830888,PAP_R826831753,PAP_R826831911,PAP_R826832174,PAP_R826832216,PAP_R826832542,PAP_R826832545,PAP_R826832550,PAP_R826834069,PAP_R826837735,PAP_R826837792,PAP_R826838699,PAP_R826838951,PAP_R826839024,PAP_R826839228,PAP_R826839232,PAP_R826839305,PAP_R826839520,PAP_R826846895
2018-08-23,13585.52,6582.92,21220.91,2749.03,12802.2,80305.27,3704.95,28419.74,9447.22,19258.91,59503.56,84524.31,32274.54,84879.69,8556.74,11385.07,8527.71,9756.32,19258.06,11808.14,20109.86,15735.88,37707.06,14333.66,1080.52,8122.61,10543.98,7732.63,7543.17,7275.11,23544.66,3702.31,16671.44,36189.29,43903.72,44677.52,4887.59,22896.09,22441.92,5759.01,26551.61,20665.97,11826.19,28845.45,12571.62,22849.04,20105.45,1718.78,29599.1,16696.17,28141.48,4365.74,18222.51,40987.93,28660.89,27690.2,24235.64,19206.93,15607.44
2018-08-24,13591.01,6586.04,21246.72,2750.35,12810.58,80349.87,3705.01,28442.41,9454.51,19266.18,59548.77,84601.61,32282.51,84933.87,8558.07,11397.53,8527.77,9775.57,19297.44,11825.32,20123.13,15746.1,37725.28,14340.59,1082.4,8123.55,10551.91,7738.04,7548.29,7280.79,23551.5,3704.14,16687.51,36213.23,43933.15,44699.87,4912.87,22917.64,22463.5,5762.04,26551.61,20679.73,11826.2,28897.29,12579.14,22860.47,20123.34,1721.59,29609.71,16719.22,28145.12,4366.2,18223.41,41069.03,28691.02,27692.01,24252.92,19206.98,15613.85
2018-08-25,13595.72,6588.46,21268.46,2751.66,12818.99,80383.0,3705.15,28470.66,9460.75,19271.43,59597.72,84676.81,32289.58,84991.58,8559.61,11409.3,8529.1,9794.88,19336.69,11837.68,20136.27,15754.82,37739.62,14345.03,1083.39,8123.83,10558.7,7743.91,7551.44,7285.74,23559.07,3705.94,16706.8,36239.2,43945.16,44723.25,4937.67,22938.76,22482.62,5766.76,26551.62,20712.35,11837.05,28964.82,12587.21,22875.08,20138.54,1724.44,29619.88,16719.22,28149.57,4366.37,18228.47,41148.34,28730.04,27694.06,24264.37,19232.73,15620.53
2018-08-26,13600.68,6591.09,21288.85,2753.09,12827.89,80431.45,3705.3,28500.34,9468.16,19277.4,59645.68,84750.32,32296.49,85046.32,8560.79,11410.18,8532.28,9801.19,19375.87,11851.5,20149.98,15764.91,37753.31,14349.46,1084.59,8124.15,10561.42,7750.72,7553.88,7290.87,23570.27,3707.65,16728.79,36264.22,43989.63,44746.46,4963.03,22948.17,22508.02,5774.8,26565.8,20712.37,11844.05,29018.6,12595.17,22890.06,20158.07,1726.96,29631.02,16728.79,28154.8,4366.7,18230.43,41205.25,28774.59,27711.57,24264.43,19232.75,15627.59
2018-08-27,13607.11,6594.77,21318.25,2754.64,12836.47,80471.72,3705.44,28529.32,9476.38,19285.48,59693.25,84830.06,32305.4,85105.43,8561.99,11410.79,8541.09,9801.79,19415.02,11861.99,20163.23,15779.72,37771.83,14358.72,1086.0,8125.45,10569.65,7757.23,7558.95,7296.86,23579.78,3710.57,16746.71,36288.65,44020.87,44779.21,4987.89,22962.98,22519.83,5785.72,26565.8,20717.88,11846.35,29050.55,12603.23,22905.79,20177.99,1730.0,29642.61,16749.1,28167.68,4366.98,18237.17,41259.24,28814.1,27756.78,24270.55,19232.79,15634.58
2018-08-28,13612.81,6598.21,21348.38,2756.11,12845.11,80529.04,3705.58,28556.6,9484.02,19294.04,59739.73,84904.27,32313.61,85164.72,8563.51,11411.73,8556.22,9821.57,19454.25,11870.14,20177.33,15793.45,37796.3,14369.05,1087.29,8127.48,10579.07,7765.42,7565.07,7302.64,23592.0,3713.22,16765.61,36314.62,44035.25,44806.6,5012.36,22990.4,22531.63,5789.55,26593.89,20736.28,11862.99,29093.52,12611.79,22921.62,20196.79,1733.62,29653.56,16793.98,28194.73,4367.42,18244.26,41306.95,28859.19,27769.55,24270.57,19232.82,15641.57
2018-08-29,13618.84,6601.9,21376.84,2757.44,12853.81,80575.86,3705.73,28580.61,9491.25,19304.49,59783.04,84988.93,32322.76,85227.78,8565.06,11413.09,8574.15,9848.7,19493.29,11874.33,20192.92,15808.85,37818.19,14381.24,1088.5,8129.1,10587.56,7775.08,7570.89,7309.41,23605.01,3716.73,16783.97,36341.21,44079.05,44833.57,5037.91,23011.41,22535.4,5793.9,26604.51,20753.19,11879.77,29133.28,12622.16,22937.84,20217.03,1736.82,29660.36,16830.71,28234.8,4367.69,18253.14,41355.23,28910.1,27798.63,24270.61,19234.18,15649.39
2018-08-30,13624.69,6604.67,21396.27,2758.6,12862.59,80633.27,3705.86,28603.13,9499.29,19313.58,59827.49,85068.37,32332.08,85291.49,8566.27,11426.03,8589.91,9874.94,19532.39,11877.91,20205.91,15821.93,37839.24,14390.66,1089.58,8130.53,10593.11,7783.97,7576.46,7314.75,23619.98,3719.24,16801.64,36366.07,44120.48,44850.21,5063.19,23039.82,22535.88,5798.58,26647.55,20756.36,11897.89,29176.05,12630.25,22954.91,20234.84,1739.64,29672.88,16861.12,28278.36,4367.89,18266.41,41403.57,28946.2,27849.25,24270.88,19270.54,15656.78
2018-08-31,13629.82,6607.12,21416.46,2759.76,12871.36,80670.97,3706.0,28625.85,9509.66,19322.37,59871.34,85150.13,32338.55,85347.37,8567.52,11437.69,8611.16,9899.27,19571.57,11880.65,20217.77,15832.26,37855.19,14396.53,1090.73,8131.24,10597.95,7790.28,7581.67,7319.44,23630.58,3720.48,16815.5,36383.13,44179.01,44886.49,5063.21,23061.78,22536.14,5805.75,26677.41,20756.38,11917.71,29221.32,12638.28,22966.6,20250.91,1741.06,29688.59,16884.3,28337.73,4368.2,18284.53,41453.24,28981.17,27890.43,24270.97,19293.19,15663.46
2018-09-01,13633.89,6609.4,21434.19,2760.92,12880.24,80730.29,3706.15,28648.32,9517.75,19327.14,59907.3,85211.77,32343.87,85397.67,8568.52,11438.34,8624.49,9926.09,19610.66,11898.15,20228.31,15840.6,37867.88,14400.45,1091.76,8131.54,10605.03,7795.7,7583.94,7323.17,23640.33,3721.82,16823.39,36397.51,44201.7,44909.54,5063.22,23091.46,22542.85,5813.11,26694.78,20775.01,11925.9,29260.52,12646.09,22976.08,20265.08,1743.39,29706.14,16893.11,28378.32,4368.62,18285.23,41516.22,29013.11,27923.05,24271.08,19329.09,15669.72
2018-09-02,13636.5,6611.49,21449.42,2762.27,12889.14,80768.61,3706.3,28671.8,9528.45,19332.43,59938.45,85270.5,32347.87,85438.24,8569.38,11438.87,8625.96,9953.22,19649.83,11902.97,20239.44,15848.7,37880.74,14404.02,1092.34,8131.81,10611.24,7801.62,7585.79,7326.34,23649.13,3723.13,16832.64,36413.44,44214.36,44936.63,5063.24,23119.49,22547.51,5814.58,26694.78,20789.83,11930.6,29298.7,12652.36,22986.69,20277.12,1745.4,29724.29,16893.11,28379.05,4368.79,18286.92,41570.51,29025.13,27972.23,24271.16,19368.83,15676.02
2018-09-03,13637.21,6613.35,21471.12,2763.52,12898.04,80811.21,3706.37,28694.19,9537.41,19339.17,59976.45,85329.72,32355.55,85478.51,8570.51,11439.41,8635.84,9959.38,19688.99,11911.74,20249.22,15858.57,37899.89,14410.41,1093.95,8132.64,10616.43,7807.65,7590.53,7330.07,23657.52,3724.46,16842.48,36428.45,44234.64,44954.54,5063.26,23150.21,22568.85,5815.29,26694.79,20795.23,11933.85,29333.32,12659.79,22997.38,20289.8,1747.03,29742.72,16933.07,28398.38,4369.1,18288.87,41630.69,29030.37,28019.86,24271.2,19402.12,15682.5
2018-09-04,13638.91,6615.49,21487.41,2764.78,12907.03,80856.59,3706.37,28719.18,9546.81,19345.87,60008.05,85380.51,32362.75,85517.62,8571.47,11440.61,8650.66,9990.23,19728.17,11915.49,20258.97,15867.1,37915.88,14416.29,1095.53,8133.39,10623.51,7812.59,7595.03,7334.45,23666.17,3725.8,16851.78,36443.31,44253.7,44984.06,5063.27,23170.4,22592.64,5818.58,26734.95,20798.81,11945.94,29372.4,12667.78,23009.36,20302.46,1748.43,29750.89,16957.0,28440.17,4369.4,18291.59,41698.46,29038.86,28061.74,24271.25,19437.49,15687.99
2018-09-05,13642.68,6617.44,21501.1,2766.15,12916.03,80911.18,3706.37,28741.82,9556.74,19351.17,60040.72,85420.51,32367.16,85547.14,8572.24,11452.74,8652.38,10005.96,19767.38,11916.81,20268.37,15874.77,37931.02,14421.4,1096.99,8133.93,10628.44,7817.78,7598.19,7337.85,23672.28,3727.01,16856.09,36455.18,44270.05,44997.61,5063.29,23189.0,22592.87,5824.77,26779.18,20803.67,11949.2,29397.16,12674.54,23017.77,20313.17,1749.61,29759.16,16976.31,28466.94,4369.77,18292.02,41739.03,29044.16,28106.03,24271.26,19448.04,15692.65
2018-09-06,13648.09,6619.36,21513.08,2767.34,12925.02,80961.1,3706.37,28763.66,9567.76,NaN,60068.46,85468.64,32373.26,85572.57,8573.19,11463.65,8669.21,10014.85,19806.56,11920.25,20277.8,15882.07,37947.38,14427.68,1097.57,8134.3,10631.13,7823.07,7601.97,7341.22,23680.77,3728.2,16861.55,36467.41,44310.88,45015.22,5063.31,23213.09,22613.46,5834.56,26813.34,20803.68,11949.21,29423.04,12681.25,23026.56,20324.84,1750.98,29768.7,16997.32,28498.15,4370.08,18295.69,41739.32,29064.06,28150.55,24271.42,19448.06,15698.17
2018-09-07,13656.18,6621.21,21524.96,2768.48,12934.08,81006.19,3706.37,28785.95,9578.46,19356.45,60095.92,85514.91,32377.92,85600.93,8574.18,11464.1,8684.42,10030.49,19845.65,11925.71,20287.39,15889.86,37962.0,14432.13,1097.96,8134.79,10637.89,7828.18,7605.38,7344.25,23690.24,3729.43,16867.19,36480.33,44332.32,45037.3,5063.32,23233.39,22658.77,5842.37,26851.02,20817.24,11955.76,29465.75,12688.89,23036.21,20336.56,1752.23,29784.75,16997.33,28533.17,4370.35,18299.68,41789.95,29068.11,28189.74,24271.58,19469.41,15702.44
2018-09-08,13664.82,6623.58,21537.23,2769.6,12943.14,81051.04,3706.37,28808.98,9589.12,19360.83,60139.33,85563.4,32383.59,85632.83,8575.0,11464.47,8684.48,10041.59,19884.74,11927.74,20297.55,15897.77,37974.47,14435.39,1098.42,8135.11,10644.07,7833.18,7606.43,7347.25,23699.62,3730.72,16868.91,36495.6,44336.67,45064.06,5063.34,23243.91,22693.81,5849.7,26895.02,20833.33,11962.02,29494.58,12694.6,23043.72,20348.26,1753.5,29791.14,16997.51,28546.47,4370.64,18300.4,41790.27,29080.69,28227.32,24271.64,19469.44,15706.7
2018-09-09,13674.46,6625.63,21549.65,2770.73,12952.28,81088.53,3706.37,28834.39,9597.83,19364.94,60172.74,85601.05,32388.79,85659.53,8575.92,11464.8,8700.32,10041.72,19923.83,11944.48,20307.94,15905.06,37986.68,14439.05,1099.12,8135.39,10650.0,7837.66,NaN,7349.84,23707.95,3731.99,NaN,36509.43,NaN,45089.23,5063.35,23257.27,22721.05,5853.28,26934.48,20836.83,11965.76,29525.04,12702.27,23051.88,20359.52,1754.81,NaN,16997.55,28547.09,4370.93,18301.65,41794.49,29083.69,28256.52,24271.71,19469.47,15711.13
2018-09-10,13682.5,6627.49,21562.99,2771.8,12961.57,81123.79,3706.4,28861.77,9606.62,19369.98,60203.38,85633.56,32393.61,85686.26,8576.7,11465.79,8706.46,10052.12,19957.35,11953.55,20317.07,15913.21,38000.95,14443.88,1099.57,8135.95,10656.25,7841.58,7610.65,7352.52,23715.2,3733.17,16874.72,36522.08,44364.36,45117.19,5063.37,23276.72,22749.47,5857.94,26968.15,20836.84,11966.89,29549.53,12708.02,23059.57,20370.76,1755.95,29809.21,17022.92,28547.5,4371.34,18313.99,41804.94,29087.31,28306.63,24271.79,19469.49,15715.55
2018-09-11,13693.23,6629.27,21576.21,2772.9,NaN,81168.95,3706.54,28891.56,9616.42,19374.88,60232.39,85670.74,32399.53,85715.49,8577.6,11469.55,8707.82,10052.22,19972.82,11956.52,20325.9,15922.53,38017.42,14450.1,1100.76,8136.57,10663.19,7845.87,7614.07,7355.98,23723.12,3734.47,16880.71,36534.77,44395.9,45132.27,5063.39,23291.56,22776.35,5862.05,27005.78,20851.44,11966.9,29549.97,12715.83,23067.25,20381.54,1757.3,29824.95,17022.93,28548.35,4371.7,18316.21,41824.33,29090.53,28309.05,24271.88,19469.51,15720.77
2018-09-12,13700.62,6631.22,21589.07,2774.08,12980.39,81213.94,3706.68,28922.0,9626.8,19379.81,60259.38,85705.11,32404.54,85743.68,8578.3,11474.11,8716.43,10052.33,20001.67,11962.27,20335.23,15930.85,38031.57,14454.08,1101.34,8137.08,10669.39,7850.56,7617.43,7358.97,23731.11,3735.61,16886.91,36547.49,44412.88,45158.86,5063.4,23303.76,22788.3,5865.91,27019.96,20858.78,11966.91,29582.87,12723.34,23075.43,20393.04,1758.49,29839.02,17022.93,28566.94,4371.97,18316.51,41824.71,29094.03,28346.72,24272.06,19469.54,15725.06
2018-09-13,13710.69,6633.35,21602.65,2775.21,12989.92,81264.02,3706.8,28951.18,9637.27,19384.73,60286.24,85734.72,32408.33,85770.11,8578.81,11486.65,8716.49,10052.47,20021.13,11963.0,20344.77,15939.26,38045.59,14458.64,1101.93,8137.64,10675.75,7855.5,7620.68,7362.44,23738.83,3736.74,16892.1,36559.72,44426.91,45181.76,5063.42,23303.81,22801.84,5867.45,27019.97,20862.04,11966.91,29583.35,12729.13,23083.81,20402.92,1759.87,29850.43,17022.94,28567.26,4372.36,18324.18,41825.09,29097.37,28372.62,24272.22,19469.56,15729.74
2018-09-14,13716.68,6635.75,21616.01,2776.3,12999.31,81322.48,3706.94,28980.56,NaN,19389.95,60313.23,85770.42,32413.32,85801.99,8579.39,11497.32,8716.55,10052.59,20040.89,11967.36,20354.25,15946.3,38058.93,14462.68,NaN,8138.13,10679.84,NaN,7623.77,7365.73,23748.14,3737.74,16896.3,36570.41,44434.35,45203.6,5063.44,23305.76,22811.78,5870.26,27019.97,20867.42,11966.92,29583.57,12736.45,23091.36,20412.88,1760.76,29860.93,17022.95,28567.84,4372.78,18327.15,41825.4,29101.7,28373.9,24272.3,19469.58,15734.77
2018-09-15,13726.0,6638.5,21628.56,2777.36,13008.72,81368.55,3707.08,29011.54,NaN,19394.22,60340.29,85806.63,32418.09,85832.95,8580.2,11497.91,8716.62,10061.06,20040.89,11968.36,20364.01,15953.03,38070.55,14466.14,NaN,8138.45,10684.96,NaN,7626.11,7368.45,23754.33,3738.87,16901.65,36582.45,44440.45,45216.99,5063.46,23305.8,22811.99,5872.16,27019.98,20870.68,11966.93,29583.83,12741.93,23098.84,20421.34,1761.86,29870.15,17022.95,28568.39,4373.09,18327.46,41825.77,29106.35,28374.86,24272.31,19469.6,15739.37
2018-09-16,13731.27,6640.36,21639.06,2778.5,13018.34,81419.33,3707.21,29043.04,NaN,19398.55,60367.37,85840.46,32422.38,85861.77,8580.72,11499.06,8718.63,10061.14,20040.89,11969.37,20373.51,15960.02,38081.81,14469.27,NaN,8138.75,10690.65,7868.99,7627.92,7371.1,23760.29,3740.01,16906.26,36593.12,44443.54,45240.26,5063.47,23305.85,22812.2,5872.48,27019.98,20870.7,11966.94,29583.98,12747.41,23106.97,20432.27,1762.76,29879.74,17022.96,28568.65,4373.42,18327.72,41826.05,29109.02,28376.66,24272.32,19469.62,15744.12
2018-09-17,13737.57,6642.78,21649.07,2779.66,13028.16,81487.89,3707.35,29072.43,9670.45,19403.64,60394.5,85872.26,32425.68,85890.16,8581.32,11509.96,8718.69,10061.29,20040.89,11970.56,20382.99,15967.03,38097.55,14472.98,NaN,8139.33,10692.45,7874.33,7630.94,7373.83,23767.56,3741.01,16910.14,36603.32,44451.16,45258.39,5063.49,23305.89,22812.38,5872.71,27019.99,20870.72,11966.95,29584.21,12754.43,23114.86,20444.35,1763.61,29888.87,17022.96,28568.9,4373.69,18328.04,41826.36,29115.37,28377.57,24272.37,19469.64,15749.19
2018-09-18,13745.96,6644.95,21657.8,2780.74,13037.98,81543.08,3707.51,29101.7,9677.3,19408.82,60421.57,85896.86,32429.07,85919.47,8582.01,11510.23,8718.75,10061.34,20040.89,11971.66,20392.54,15974.37,38111.07,14476.64,NaN,8139.81,10697.39,7878.92,7634.14,7376.31,23784.94,3741.93,16915.35,36614.47,44453.67,45272.62,5063.51,23305.94,22812.6,5874.32,27019.99,20870.74,11966.96,29584.47,12759.43,23122.64,20455.95,1764.5,29896.76,17022.97,28569.33,4373.88,18328.32,41826.74,29118.74,28378.47,24272.39,19469.68,15754.04
2018-09-19,13753.17,6646.7,21665.94,2781.81,13047.78,81591.86,3707.67,29131.2,9684.2,19415.68,60448.79,85925.37,32432.48,85945.63,8582.45,11511.13,8718.82,10061.4,20040.89,11972.56,20401.94,15983.27,38124.61,14480.12,NaN,8140.34,10701.66,7884.61,7637.22,7378.7,23793.79,3743.04,16920.04,36625.63,44456.19,45287.99,5063.52,23305.99,22812.79,5874.53,27020.0,20870.76,11966.97,29584.7,12764.85,23130.63,20463.94,1765.53,29903.57,17022.98,28569.57,4374.13,18328.68,41827.06,29123.23,28380.21,24272.44,19469.73,15758.67
2018-09-20,13759.87,6648.44,21673.8,2782.89,13057.59,81632.16,3707.84,29160.23,9691.83,19424.15,60475.83,85954.06,32436.44,85974.12,8583.02,11520.74,8718.88,10062.15,20040.89,11974.19,20412.35,15991.74,38138.35,14483.86,NaN,8140.9,10707.91,7888.88,7640.38,7381.58,23803.46,3744.04,16926.17,36636.74,44464.52,45310.5,5063.54,23310.38,22812.93,5878.26,27020.01,20876.03,11966.98,29584.99,12770.27,23139.61,20474.64,1766.77,29910.15,17022.99,28570.05,4374.32,18328.96,41828.89,29127.18,28381.36,24272.55,19469.77,15763.11
2018-09-21,13766.53,6650.42,21681.83,2784.05,13067.44,81681.6,3707.99,29190.26,9699.88,19432.32,60503.03,85985.01,32442.25,86000.34,8583.85,11532.16,8720.05,10062.21,20040.89,11977.22,20422.11,16000.4,38151.38,14487.83,NaN,8141.44,10711.3,7893.61,7643.72,7384.7,23811.57,3745.15,16931.69,36646.8,44472.93,45328.72,5063.56,23310.42,22813.15,5879.4,27020.01,20890.67,11966.99,29585.35,12777.47,23148.73,20487.41,1767.91,29916.31,17023.0,28570.43,4374.64,18331.19,41829.87,29131.4,28384.55,24272.56,19469.8,15767.82
2018-09-22,13773.01,6652.95,21688.51,2785.1,13077.25,81740.0,3708.13,29220.5,9707.62,19440.33,60530.12,86017.69,32447.54,86026.24,8584.46,11533.27,8720.12,10062.29,20040.89,11980.46,20431.66,16007.3,38162.67,14490.55,NaN,8141.72,10716.95,7898.41,7646.06,7387.72,23819.29,3746.28,16937.31,36659.3,44484.16,45362.29,5063.58,23310.47,22813.34,5882.93,27020.02,20890.68,11967.0,29585.74,12784.43,23156.79,20498.28,1768.88,29923.35,17023.01,28570.86,4374.95,18331.45,41830.13,29135.66,28385.67,24272.72,19469.84,15773.06
2018-09-23,13778.76,6654.66,21694.22,2786.22,13087.08,81779.19,3708.28,29252.12,9715.49,19446.79,60557.47,86051.1,32452.73,86055.65,8585.22,11545.39,8720.18,10062.34,20040.89,11981.47,20441.2,16016.42,38174.16,14493.02,NaN,8142.03,10722.26,7902.46,7648.19,7390.74,23825.35,3747.47,16943.42,36671.93,44494.76,45382.52,5063.59,23310.51,22813.55,5886.46,27020.02,20893.4,11970.72,29586.01,12791.21,23164.83,20510.17,1770.01,29929.87,17023.01,28571.27,4375.19,18331.9,41830.43,29139.91,28386.58,24272.78,19469.87,15777.99
2018-09-24,13784.62,6656.1,21698.13,2787.12,13096.95,81828.97,3708.49,29284.29,9723.52,19454.64,60584.69,86089.89,32456.13,86083.19,8586.05,11545.59,8720.24,10062.45,20040.89,11982.55,20450.14,16024.07,38185.39,14495.57,NaN,8142.53,10725.28,7907.58,7649.85,7393.37,23833.26,3748.55,16948.89,36683.34,44506.58,45405.1,5063.61,23310.56,22813.75,5889.62,27020.03,20893.41,11978.13,29586.33,12796.47,23174.33,20520.86,1771.1,29935.9,17023.02,28571.71,4375.52,18332.36,41830.73,29143.83,28389.7,24272.85,19469.91,15782.35
2018-09-25,13791.37,6657.74,21706.25,2788.27,13106.92,81876.44,3708.77,29315.64,9730.5,19463.76,NaN,86120.29,32461.41,86111.18,8586.86,11558.78,8721.62,10062.55,20040.89,11983.76,20458.73,16031.68,38199.02,14499.42,NaN,8143.29,10731.06,7912.89,7652.9,7395.66,23842.44,3749.53,16955.86,36693.88,44508.69,45416.14,5063.63,23310.61,22813.96,5889.87,27020.04,20893.43,11978.14,29586.63,12801.81,23184.0,20530.42,1771.79,29941.78,17023.02,28571.93,4375.71,18332.81,41831.15,29146.8,28390.69,24272.87,19469.95,15787.17
2018-09-26,13798.06,6659.17,21714.14,2789.34,13116.9,81919.71,3709.25,29344.84,9738.5,19471.85,60622.88,86148.96,32465.65,86140.98,8587.72,11569.98,8721.68,10062.64,20040.89,11984.87,20468.44,16039.7,38214.14,14503.05,NaN,8144.03,10736.46,7917.98,7656.11,7398.01,23850.68,3750.55,16961.73,36704.95,44522.6,45435.62,5063.64,23310.65,22814.15,5893.44,27020.04,20895.47,11978.15,29587.09,12808.57,23193.03,20540.85,1772.67,29948.86,17023.03,28572.4,4376.11,18333.24,41831.48,29154.41,28391.28,24272.88,19470.08,15792.29
2018-09-27,13803.81,6660.77,21722.64,2790.39,13126.82,81959.86,3712.49,29370.32,9746.7,19480.0,60650.09,86175.38,32470.08,86172.43,8588.36,11570.29,8721.75,10062.74,20042.93,11988.3,20477.87,16048.09,38228.2,14506.73,NaN,8144.86,10740.54,7924.14,7659.37,7400.54,23859.6,3751.75,16967.69,36716.74,44537.91,45452.15,5063.66,23315.52,22814.4,5894.41,27020.05,20895.49,11978.16,29587.48,12813.87,23201.17,20549.6,1773.48,29954.82,17023.04,28572.64,4376.39,18333.7,41831.85,29158.14,28392.8,24272.92,19470.11,15796.37
2018-09-28,13810.17,6662.33,21730.97,2791.57,13136.7,81999.99,3715.62,29401.6,9755.13,19488.28,60677.27,86202.53,32475.93,86202.01,8589.45,11571.56,8721.81,10062.9,20042.93,11994.95,20487.19,16055.22,38242.38,14510.42,NaN,8145.75,10746.29,7929.12,7662.09,7403.25,23868.11,3752.76,16974.32,36728.53,44554.15,45477.24,5063.68,23315.56,22814.57,5896.51,27020.05,20895.5,11978.17,29587.79,12820.83,23208.26,20561.24,1774.58,29961.07,17023.04,28573.09,4376.86,18334.06,41832.22,29162.08,28394.9,24272.94,19470.14,15800.72
2018-09-29,13816.82,6664.18,21739.14,2792.92,13146.68,82039.17,3717.94,29432.13,9763.28,19496.61,60704.52,86233.77,32483.18,86227.98,8589.99,11584.62,8721.87,10063.01,20042.93,11997.17,20496.81,16063.77,38258.07,14514.2,NaN,8146.36,10752.15,7933.76,7664.91,7406.18,23876.9,3753.88,16982.02,36740.48,44567.67,45490.65,5063.69,23315.61,22814.77,5898.27,27020.06,20906.7,11978.17,29589.79,12826.29,23216.08,20573.45,1775.39,29967.08,17024.21,28574.93,4377.12,18336.68,41832.5,29166.15,28395.24,24272.95,19470.16,15805.54
2018-09-30,13829.41,6665.78,21747.05,2794.27,13156.62,82084.1,3720.26,29464.49,9770.88,19504.72,60731.9,86271.48,32489.75,86256.66,8590.74,11596.74,NaN,10063.15,20042.93,12001.59,20506.98,16070.36,38271.45,14517.82,NaN,8146.96,10758.27,7938.32,7667.38,7408.97,23885.37,3754.93,16987.93,36752.25,44579.09,45514.08,5063.71,23315.65,22814.95,5899.8,27020.06,20911.61,11978.18,29590.4,12833.3,23223.62,20589.56,1776.42,29985.39,17035.27,28575.17,4377.41,18337.14,41832.88,29170.44,28396.71,24272.96,19470.22,15810.31
2018-10-01,13844.03,6667.3,21752.06,2795.53,13166.71,82140.22,3723.35,29497.23,9778.82,19511.82,60759.17,86316.85,32495.53,86288.5,8591.56,11596.92,NaN,10063.33,20042.93,12005.95,20516.65,16076.84,38282.91,14520.92,NaN,8147.22,10764.21,7942.47,7669.32,7411.31,23893.78,3756.16,16994.54,36766.43,44592.76,45533.06,5063.73,23315.7,22815.17,5903.78,27020.07,20911.62,11978.19,29590.76,12838.57,23232.51,20603.36,1777.43,30008.26,17035.27,28578.95,4377.73,18337.58,41833.32,29179.62,28397.4,24272.97,19470.27,15814.53
2018-10-02,13860.47,6669.24,21757.07,2796.65,13176.81,82183.36,3726.65,29525.51,9786.91,19518.83,60786.48,86356.9,32501.56,86317.45,8592.17,11597.2,NaN,10063.79,20042.93,12012.32,20525.76,16084.58,38294.94,14524.47,NaN,8147.55,10769.38,7946.62,7671.25,7413.94,23901.6,3757.35,17002.8,36782.08,44607.62,45563.85,5063.74,23315.74,22815.36,5906.29,27020.07,20911.63,11983.34,29591.06,12845.37,23240.09,20617.99,1778.24,30024.01,17035.28,28579.44,4378.05,18339.93,41837.49,29182.47,28398.46,24273.05,19470.3,15819.0
2018-10-03,13874.9,6670.86,21761.59,2797.76,13187.0,82227.92,3730.16,29555.09,9794.84,19525.57,60813.77,86400.2,32507.51,86343.82,8592.59,NaN,NaN,10063.95,20042.93,12016.33,20534.53,16090.69,38306.9,14528.12,NaN,8147.84,10776.9,7951.3,7672.87,7416.65,23909.43,3758.54,17010.76,36798.77,44622.62,45578.24,5063.76,23315.78,22815.59,5910.18,27020.08,20919.27,11983.34,29591.47,12852.02,23248.23,20641.58,1779.18,30046.12,17035.29,28579.68,4378.4,18340.48,41837.87,29189.53,28398.95,24273.06,19470.32,15823.39
2018-10-04,13883.75,6672.52,21766.45,2798.98,13197.18,82264.1,3733.45,29579.63,9802.55,19532.9,60853.37,86442.16,32513.31,86369.32,8593.26,11597.46,NaN,10064.13,20042.93,12021.37,20543.68,16096.62,38318.57,14531.48,NaN,8148.15,10783.6,7955.85,7674.64,7419.12,23918.46,3759.78,17018.02,36815.6,44635.59,45599.27,5063.78,23315.83,22815.9,5913.08,27029.73,20926.63,11999.71,29591.94,12857.7,23256.03,20665.08,1780.16,30080.04,17035.29,28580.39,4378.76,18343.62,41838.3,29193.89,28399.3,24273.07,19470.34,15827.74
